5880.4;0.58334;10.412
5881.3;0.5836;10.413
5882.2;0.58386;10.414
5883;0.58413;10.416
5883.9;0.58439;10.417
5884.8;0.58465;10.418
5885.7;0.58491;10.419
5886.6;0.58517;10.42
5887.5;0.58543;10.422
5888.4;0.5857;10.423
5889.3;0.58596;10.424
5890.2;0.58622;10.425
5891.1;0.58648;10.426
5891.9;0.58674;10.427
5892.8;0.587;10.429
5893.7;0.58727;10.43
5894.6;0.58753;10.431
5895.5;0.58779;10.432
5896.4;0.58805;10.433
5897.3;0.58831;10.435
5898.2;0.58857;10.436
5899.1;0.58884;10.437
5900;0.5891;10.438
5900.9;0.58936;10.439
5901.7;0.58962;10.44
5902.6;0.58988;10.442
5903.5;0.59014;10.443
5904.4;0.5904;10.444
5905.3;0.59066;10.445
5906.2;0.59093;10.446
5907.1;0.59119;10.447
5908;0.59145;10.449
5908.9;0.59171;10.45
5909.8;0.59197;10.451
5910.6;0.59223;10.452
5911.5;0.59249;10.453
5912.4;0.59276;10.454
5913.3;0.59302;10.456
5914.2;0.59328;10.457
5915.1;0.59354;10.458
5916;0.5938;10.459
5916.9;0.59406;10.46
5917.8;0.59432;10.461
5918.7;0.59458;10.463
5919.5;0.59484;10.464
5920.4;0.59511;10.465
5921.3;0.59537;10.466
5922.2;0.59563;10.467
5923.1;0.59589;10.468
5924;0.59615;10.47
5924.9;0.59641;10.471
5925.8;0.59667;10.472
5926.7;0.59693;10.473
5927.6;0.59719;10.474
5928.4;0.59745;10.475
5929.3;0.59772;10.476
5930.2;0.59798;10.478
5931.1;0.59824;10.479
5932;0.5985;10.48
5932.9;0.59876;10.481
5933.8;0.59902;10.482
5934.7;0.59928;10.483
5935.6;0.59954;10.485
5936.5;0.5998;10.486
5937.3;0.60006;10.487
5938.2;0.60032;10.488
5939.1;0.60058;10.489
5940;0.60084;10.49
5940.9;0.6011;10.491
5941.8;0.60137;10.493
5942.7;0.60163;10.494
5943.6;0.60189;10.495
5944.5;0.60215;10.496
5945.4;0.60241;10.497
5946.2;0.60267;10.498
5947.1;0.60293;10.499
5948;0.60319;10.501
5948.9;0.60345;10.502
5949.8;0.60371;10.503
5950.7;0.60397;10.504
5951.6;0.60423;10.505
5952.5;0.60449;10.506
5953.4;0.60475;10.507
5954.3;0.60501;10.508
5955.1;0.60527;10.51
5956;0.60553;10.511
5956.9;0.60579;10.512
5957.8;0.60605;10.513
5958.7;0.60631;10.514
5959.6;0.60657;10.515
5960.5;0.60683;10.516
5961.4;0.60709;10.518
5962.3;0.60736;10.519
5963.2;0.60762;10.52
5964;0.60788;10.521
5964.9;0.60814;10.522
5965.8;0.6084;10.523
5966.7;0.60866;10.524
5967.6;0.60892;10.525
5968.5;0.60918;10.527
5969.4;0.60944;10.528
5970.3;0.6097;10.529
5971.2;0.60996;10.53
5972.1;0.61022;10.531
5972.9;0.61048;10.532
5973.8;0.61074;10.533
5974.7;0.611;10.534
5975.6;0.61126;10.535
5976.5;0.61152;10.537
5977.4;0.61178;10.538
5978.3;0.61204;10.539
5979.2;0.6123;10.54
5980.1;0.61256;10.541
5981;0.61282;10.542
5981.8;0.61308;10.543
5982.7;0.61333;10.544
5983.6;0.61359;10.545
5984.5;0.61385;10.547
5985.4;0.61411;10.548
5986.3;0.61437;10.549
5987.2;0.61463;10.55
5988.1;0.61489;10.551
